StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11/12/2024 18:45:12,11/12/2024 18:47:03,100,110,True,11/12/2024 18:47:04,R_6Vz3KvtZFcIlEFf,,,,,41.8244,-71.408,anonymous,EN,R_6Vz3KvtZFcIlEFf,1,25-29,Female,Married,White,Protestant / Other Christian Denomination,,4 year degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Somewhat Excited,Not Very Confident,Very Confident,Not Very Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I prefer voting on election day,Definitely,Probably Not
11/12/2024 18:45:23,11/12/2024 18:47:06,100,103,True,11/12/2024 18:47:06,R_3leVz48VU5kM2Rj,,,,,41.8244,-71.408,anonymous,EN,R_3leVz48VU5kM2Rj,12,30-39,Male,Not married,,,,4 year degree,"$100,000-$199,999",Democrat,Definitely Wrong,Definitely Wrong,Other,Somewhat Excited,Somewhat Confident,Very Confident,Very Confident,"Social Media,Friends/Family,Religious/Community Organizations","I prefer voting on election day,I forgot to vote early or by mail",Probably,Definitely
11/12/2024 18:46:17,11/12/2024 18:47:10,100,52,True,11/12/2024 18:47:11,R_1ZZ987AUFUpedwZ,,,,,42.3562,-71.0631,anonymous,EN,R_1ZZ987AUFUpedwZ,3,50-64,Male,Married,Black or African American,Catholic,,High school graduate / GED,"$30,000-$49,999",Democrat,Unsure,Unsure,Other,Not at all Excited,Unsure,Unsure,Unsure,Social Media,I prefer voting on election day,,I would need more information to make a decision
11/12/2024 18:44:39,11/12/2024 18:47:12,100,152,True,11/12/2024 18:47:12,R_1wghFQbZWkJjHDM,,,,,41.8244,-71.408,anonymous,EN,R_1wghFQbZWkJjHDM,12,30-39,Female,Not married,White,Protestant / Other Christian Denomination,,,,Democrat,Unsure,Somewhat Wrong,Kamala Harris,Somewhat Excited,Not Very Confident,Somewhat Confident,Not Very Confident,Rhode Island Secretary of State's Website,I forgot to vote early or by mail,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:45:49,11/12/2024 18:47:22,100,93,True,11/12/2024 18:47:23,R_314x4EtSwGof8pw,,,,,41.8244,-71.408,anonymous,EN,R_314x4EtSwGof8pw,8,30-39,Male,Not married,Black or African American,Catholic,,Some college,"$50,000-$100,000",Republican,Unsure,Unsure,Donald Trump,Very Excited,Very Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:46:14,11/12/2024 18:47:24,100,69,True,11/12/2024 18:47:25,R_1ouUApzbncYtgf0,,,,,41.8244,-71.408,anonymous,EN,R_1ouUApzbncYtgf0,3,50-64,Female,Married,White,Other,Universalist,Doctorate,"$200,000 or more",Democrat,Definitely Wrong,Unsure,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Somewhat Confident,"Friends/Family,Religious/Community Organizations",Today was the best option for my schedule,Definitely,Definitely
11/12/2024 18:45:50,11/12/2024 18:47:28,100,98,True,11/12/2024 18:47:28,R_1uyrHGC3U56FNUK,,,,,41.8244,-71.408,anonymous,EN,R_1uyrHGC3U56FNUK,1,65 or older,Male,Married,White,None,,,,Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,I would need more information to make a decision
11/12/2024 18:45:50,11/12/2024 18:47:43,100,112,True,11/12/2024 18:47:43,R_3hcFhpTsjcJuQDM,,,,,41.8244,-71.408,anonymous,ES-ES,R_3hcFhpTsjcJuQDM,6,50-64,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Less than High School,"Less than $30,000",Republican,Definitely Wrong,Unsure,Other,Extremely Excited,Not at All Confident,Very Confident,Not at All Confident,"Rhode Island Secretary of State's Website,211 Voter Hotline,The Voter Information Handbook sent to my house,Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Definitely Not,I would need more information to make a decision
11/12/2024 18:46:26,11/12/2024 18:47:46,100,79,True,11/12/2024 18:47:47,R_1U4TKWbBl4yCfpn,,,,,41.8244,-71.408,anonymous,EN,R_1U4TKWbBl4yCfpn,8,40-49,Male,Not married,Black or African American,Protestant / Other Christian Denomination,,2 year degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Definitely Wrong,,Not Very Excited,Unsure,Not at All Confident,Not Very Confident,,I forgot to vote early or by mail,Probably,Probably
11/12/2024 18:47:03,11/12/2024 18:48:01,100,58,True,11/12/2024 18:48:01,R_7p5SFxnoWlpYSg0,,,,,40.7123,-74.0068,anonymous,EN,R_7p5SFxnoWlpYSg0,5,30-39,Male,Not married,Black or African American,Islam,,Some college,,Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,Definitely,Probably Not
11/12/2024 18:44:13,11/12/2024 18:48:04,100,231,True,11/12/2024 18:48:04,R_1Q4Nihc3H8jFxpH,,,,,41.8244,-71.408,anonymous,EN,R_1Q4Nihc3H8jFxpH,9,30-39,Female,Married,White,None,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Very Confident,Friends/Family,I forgot to vote early or by mail,Definitely,Definitely
11/12/2024 18:46:41,11/12/2024 18:48:04,100,83,True,11/12/2024 18:48:04,R_5v0O0WdPgMbW0O6,,,,,41.8244,-71.408,anonymous,EN,R_5v0O0WdPgMbW0O6,6,18-24,Female,Not married,White,None,,High school graduate / GED,"Less than $30,000",Independent,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,Friends/Family,I forgot to vote early or by mail,Definitely,Probably
11/12/2024 18:45:56,11/12/2024 18:48:04,100,127,True,11/12/2024 18:48:05,R_6oajZqOxcY6p6EN,,,,,41.8244,-71.408,anonymous,EN,R_6oajZqOxcY6p6EN,1,30-39,Male,Married,Asian,Atheist,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,Definitely,Probably
11/12/2024 18:47:15,11/12/2024 18:48:09,100,54,True,11/12/2024 18:48:10,R_57ajAJkvxW95d0A,,,,,42.3562,-71.0631,anonymous,EN,R_57ajAJkvxW95d0A,3,25-29,Female,Not married,"White,Hispanic or Latino/a",None,,Professional degree,"$50,000-$100,000",Democrat,Unsure,,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media",I forgot to vote early or by mail,Probably,I would need more information to make a decision
11/12/2024 18:46:48,11/12/2024 18:48:12,100,84,True,11/12/2024 18:48:13,R_5LiJTZO9bkFVHab,,,,,41.8244,-71.408,anonymous,ES-ES,R_5LiJTZO9bkFVHab,8,25-29,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,2 year degree,"$50,000-$100,000",Independent,Somewhat Wrong,Definitely Wrong,Donald Trump,Somewhat Excited,Not at All Confident,Not at All Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Social Media,Friends/Family","I forgot to vote early or by mail,Today was the best option for my schedule",Definitely,I would need more information to make a decision
11/12/2024 18:47:27,11/12/2024 18:48:16,100,49,True,11/12/2024 18:48:16,R_5GSrQQ7GNL2vgbv,,,,,41.8244,-71.408,anonymous,EN,R_5GSrQQ7GNL2vgbv,3,40-49,Male,Not married,Asian,Other,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Very Confident,Friends/Family,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:47:06,11/12/2024 18:48:21,100,74,True,11/12/2024 18:48:21,R_5iwLKWvtAvTdRiS,,,,,41.8244,-71.408,anonymous,EN,R_5iwLKWvtAvTdRiS,14,25-29,Male,Not married,White,Catholic,,Professional degree,,Independent,Unsure,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,Definitely,Probably
11/12/2024 18:47:25,11/12/2024 18:48:42,100,76,True,11/12/2024 18:48:42,R_1QmMmw2OEJxY6Mx,,,,,41.8244,-71.408,anonymous,EN,R_1QmMmw2OEJxY6Mx,8,50-64,Male,Not married,"Black or African American,American Indian or Alaska Native",Protestant / Other Christian Denomination,,High school graduate / GED,"$30,000-$49,999",Democrat,Unsure,Unsure,Kamala Harris,Extremely Excited,Not Very Confident,Not Very Confident,Very Confident,Friends/Family,I prefer voting on election day,Probably Not,I would need more information to make a decision
11/12/2024 18:47:04,11/12/2024 18:48:44,100,99,True,11/12/2024 18:48:44,R_7BCOHmkpbBSLoaZ,,,,,41.8244,-71.408,anonymous,EN,R_7BCOHmkpbBSLoaZ,14,50-64,Female,Not married,Black or African American,Catholic,,High school graduate / GED,"$50,000-$100,000",Independent,Somewhat Right,Somewhat Right,,Very Excited,Very Confident,Very Confident,Very Confident,,I prefer voting on election day,Definitely,I would need more information to make a decision
11/12/2024 18:48:04,11/12/2024 18:48:51,100,46,True,11/12/2024 18:48:51,R_7BEkMJT855IuZpv,,,,,40.7123,-74.0068,anonymous,EN,R_7BEkMJT855IuZpv,5,50-64,Female,Married,White,Judaism,,Doctorate,,Democrat,Definitely Right,Somewhat Wrong,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:47:31,11/12/2024 18:49:15,100,104,True,11/12/2024 18:49:15,R_1exIpMKdJ5NFfQV,,,,,41.8244,-71.408,anonymous,EN,R_1exIpMKdJ5NFfQV,1,50-64,Male,Married,White,None,,4 year degree,"$200,000 or more",Independent,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Very Confident,Friends/Family,I prefer voting on election day,Definitely,I would need more information to make a decision
11/12/2024 18:47:51,11/12/2024 18:49:18,100,87,True,11/12/2024 18:49:19,R_79ur1kN6aOUmdlT,,,,,41.8244,-71.408,anonymous,EN,R_79ur1kN6aOUmdlT,6,25-29,Female,Married,Hispanic or Latino/a,None,,4 year degree,"$50,000-$100,000",Independent,Somewhat Wrong,Unsure,Kamala Harris,Extremely Excited,Unsure,Somewhat Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,I would need more information to make a decision,Probably
11/12/2024 18:48:11,11/12/2024 18:49:20,100,69,True,11/12/2024 18:49:21,R_11aSHR7BQTdocrD,,,,,41.8244,-71.408,anonymous,EN,R_11aSHR7BQTdocrD,6,18-24,Female,Not married,Black or African American,Protestant / Other Christian Denomination,,Some college,"Less than $30,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Somewhat Confident,,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:46:40,11/12/2024 18:49:28,100,167,True,11/12/2024 18:49:28,R_5IT5ixNIuyvtUv9,,,,,41.8244,-71.408,anonymous,EN,R_5IT5ixNIuyvtUv9,8,30-39,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"$50,000-$100,000",Republican,Unsure,Unsure,Donald Trump,Very Excited,Unsure,Very Confident,Very Confident,211 Voter Hotline,,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:42:39,11/12/2024 18:49:29,100,410,True,11/12/2024 18:49:29,R_5FWBfDqQPJzGdS8,,,,,41.8244,-71.408,anonymous,EN,R_5FWBfDqQPJzGdS8,8,50-64,Female,Not married,Hispanic or Latino/a,Catholic,,Professional degree,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,,Very Confident,Very Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,Definitely,
11/12/2024 18:48:16,11/12/2024 18:49:30,100,73,True,11/12/2024 18:49:30,R_5Kpu6PglclALCpj,,,,,42.3562,-71.0631,anonymous,EN,R_5Kpu6PglclALCpj,3,18-24,Female,Not married,"Black or African American,American Indian or Alaska Native",None,,Some college,"$30,000-$49,999",Democrat,Unsure,Somewhat Wrong,Kamala Harris,Very Excited,Not Very Confident,Somewhat Confident,Unsure,"Rhode Island Secretary of State's Website,Social Media",I prefer voting on election day,Definitely,Probably
11/12/2024 18:47:52,11/12/2024 18:49:33,100,100,True,11/12/2024 18:49:34,R_1tCvRUJ8MSTvYkh,,,,,41.8244,-71.408,anonymous,EN,R_1tCvRUJ8MSTvYkh,8,18-24,Female,Not married,Hispanic or Latino/a,None,,4 year degree,"$50,000-$100,000",Democrat,Unsure,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media",I prefer voting on election day,Definitely,Definitely Not
11/12/2024 18:47:05,11/12/2024 18:49:38,100,152,True,11/12/2024 18:49:38,R_5qWJqma80ekPPTF,,,,,41.8244,-71.408,anonymous,EN,R_5qWJqma80ekPPTF,1,50-64,Male,Not married,White,Catholic,,4 year degree,"$50,000-$100,000",Independent,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:48:18,11/12/2024 18:49:40,100,82,True,11/12/2024 18:49:40,R_5b1IqzVPmdz4Avf,,,,,41.8244,-71.408,anonymous,EN,R_5b1IqzVPmdz4Avf,3,50-64,Female,Married,White,None,,Professional degree,"$200,000 or more",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,Friends/Family",I prefer voting on election day,Definitely,Probably
11/12/2024 18:48:53,11/12/2024 18:49:53,100,60,True,11/12/2024 18:49:54,R_7lkdvErM1efaO2J,,,,,40.7123,-74.0068,anonymous,EN,R_7lkdvErM1efaO2J,5,50-64,Female,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"$100,000-$199,999",Democrat,Definitely Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,"Social Media,Friends/Family,Religious/Community Organizations",,Definitely,Definitely
11/12/2024 18:48:35,11/12/2024 18:50:01,100,86,True,11/12/2024 18:50:02,R_7Ov6BeamHBVHq1F,,,,,41.8244,-71.408,anonymous,EN,R_7Ov6BeamHBVHq1F,14,25-29,Female,Not married,White,Catholic,,4 year degree,"$50,000-$100,000",Independent,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Unsure,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,"I prefer voting on election day,I did not feel like I had all the information necessary to vote early or by mail",Definitely,Definitely
11/12/2024 18:48:21,11/12/2024 18:50:09,100,108,True,11/12/2024 18:50:10,R_5WMyDUVQb1vGuhM,,,,,41.8244,-71.408,anonymous,EN,R_5WMyDUVQb1vGuhM,8,40-49,Female,Not married,Hispanic or Latino/a,Catholic,,High school graduate / GED,"$30,000-$49,999",Independent,Somewhat Right,Somewhat Wrong,Kamala Harris,Very Excited,Not Very Confident,Somewhat Confident,Very Confident,Social Media,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:48:12,11/12/2024 18:50:18,100,125,True,11/12/2024 18:50:18,R_3ya2ETfHWhppq0M,,,,,41.8244,-71.408,anonymous,EN,R_3ya2ETfHWhppq0M,1,25-29,Female,Not married,White,Catholic,,4 year degree,"$30,000-$49,999",Democrat,Somewhat Wrong,Definitely Right,Kamala Harris,Very Excited,Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I did not feel like I had all the information necessary to vote early or by mail,Definitely,Definitely
11/12/2024 18:48:45,11/12/2024 18:50:18,100,93,True,11/12/2024 18:50:19,R_7Ugg1yXVTU8gC58,,,,,41.8244,-71.408,anonymous,EN,R_7Ugg1yXVTU8gC58,8,50-64,Male,Not married,Hispanic or Latino/a,Other,"I believe in a higher Power ""God""",Some college,"Less than $30,000",Republican,Somewhat Wrong,Somewhat Wrong,Donald Trump,Very Excited,Somewhat Confident,Very Confident,Not Very Confident,Social Media,I prefer voting on election day,Probably Not,Probably
11/12/2024 18:49:34,11/12/2024 18:50:27,100,52,True,11/12/2024 18:50:27,R_5GNeYl4y15hzxr5,,,,,42.3562,-71.0631,anonymous,EN,R_5GNeYl4y15hzxr5,3,18-24,Male,Not married,"Black or African American,American Indian or Alaska Native",Protestant / Other Christian Denomination,,4 year degree,"$30,000-$49,999",,,,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Not Very Confident,,,Definitely,Probably
11/12/2024 18:49:27,11/12/2024 18:50:32,100,64,True,11/12/2024 18:50:33,R_5ML7wwATHzyrrOk,,,,,41.8244,-71.408,anonymous,EN,R_5ML7wwATHzyrrOk,6,40-49,Female,Married,Hispanic or Latino/a,None,,Some college,"$50,000-$100,000",Independent,Unsure,Unsure,Donald Trump,Somewhat Excited,Unsure,Unsure,Unsure,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:49:41,11/12/2024 18:50:47,100,65,True,11/12/2024 18:50:47,R_3qUsYNCz4y2Lj7V,,,,,41.8244,-71.408,anonymous,EN,R_3qUsYNCz4y2Lj7V,3,40-49,Female,Not married,White,Judaism,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Probably
11/12/2024 18:49:56,11/12/2024 18:50:51,100,54,True,11/12/2024 18:50:51,R_1bf4TQ2wo9flWqR,,,,,40.7123,-74.0068,anonymous,EN,R_1bf4TQ2wo9flWqR,5,30-39,Male,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,4 year degree,"$50,000-$100,000",Republican,Definitely Wrong,Somewhat Right,Other,Not at all Excited,Very Confident,,,,,,
11/12/2024 18:46:39,11/12/2024 18:51:04,100,264,True,11/12/2024 18:51:04,R_1pYTax3VFVmhmwb,,,,,41.8244,-71.408,anonymous,EN,R_1pYTax3VFVmhmwb,8,65 or older,Male,,Hispanic or Latino/a,Catholic,,Less than High School,"$30,000-$49,999",Democrat,Definitely Right,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I prefer voting on election day,Probably,Probably
11/12/2024 18:49:29,11/12/2024 18:51:23,100,113,True,11/12/2024 18:51:23,R_1gGiU9fyYRMQR8d,,,,,41.8244,-71.408,anonymous,EN,R_1gGiU9fyYRMQR8d,8,18-24,Female,Not married,Hispanic or Latino/a,Other,Christian,High school graduate / GED,"Less than $30,000",Republican,Definitely Wrong,Somewhat Wrong,Donald Trump,Somewhat Excited,Somewhat Confident,Somewhat Confident,Not Very Confident,Friends/Family,I prefer voting on election day,I would need more information to make a decision,Probably Not
